,name,playerId,DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,matchId
89,ELI05,account.4b92d0d24acb4e35b35ccf5cb64a1483,0.0,0.0,7.0,0.0,byplayer,0.0,21.0,52.0,0.0,0.0,0.0,0.0,9719.039,0.0,0.0,0.0,1252.0,0.0,1036.2937,5.0,11.0,c7dd13b7-2094-4ae6-a4b9-4eb2ff40e38b
90,keath,account.32e7d389504945fd922d54dcd1766f93,2.0,0.0,8.0,161.3392,byplayer,0.0,6.0,24.0,1.0,1.0,268.12146,1.0,8049.165,0.0,0.0,0.0,1463.0,0.0,982.5874,7.0,11.0,c7dd13b7-2094-4ae6-a4b9-4eb2ff40e38b
91,HyeokDon2,account.cdbbc4b95e594615946eec0109b9ad45,1.0,0.0,5.0,2.5600052,byplayer,0.0,0.0,30.0,1.0,1.0,86.65457,0.0,2065.6113,0.0,0.0,0.0,1133.0,0.0,1211.2352,8.0,20.0,c7dd13b7-2094-4ae6-a4b9-4eb2ff40e38b
92,INX_SIBAR,account.907eca1743d34eb09e82a13bce8b362e,4.0,0.0,2.0,827.96405,alive,3.0,1.0,2.0,2.0,6.0,198.87445,1.0,5262.2876,0.0,0.0,0.0,1805.0,0.0,2161.8464,11.0,1.0,c7dd13b7-2094-4ae6-a4b9-4eb2ff40e38b
93,CHAMCHE,account.16d028b845744de29ab943b8bb9ce98c,1.0,0.0,1.0,100.0,byplayer,0.0,0.0,38.0,1.0,1.0,5.6274624,0.0,0.0,0.0,0.0,0.0,257.0,0.0,293.87244,3.0,39.0,c7dd13b7-2094-4ae6-a4b9-4eb2ff40e38b
94,BPM0150,account.253e6f3710b7484fb71af67b776b38c2,0.0,0.0,0.0,0.0,byplayer,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,168.00807,3.0,44.0,c7dd13b7-2094-4ae6-a4b9-4eb2ff40e38b
95,hs3254,account.ba703c705b8049e7b273e0a72813e3f4,1.0,0.0,5.0,247.47026,byplayer,0.0,3.0,32.0,1.0,1.0,6.12779,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,172.47243,6.0,21.0,c7dd13b7-2094-4ae6-a4b9-4eb2ff40e38b
96,Solgay,account.d41ad6eb41954e6fa6997c7a863998bb,0.0,0.0,1.0,0.0,byplayer,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1694.0626,0.0,0.0,0.0,851.0,0.0,1743.1572,7.0,26.0,c7dd13b7-2094-4ae6-a4b9-4eb2ff40e38b
97,leedo96,account.480986b979624325b4e9b05e961da0f5,1.0,1.0,3.0,157.19499,byplayer,0.0,2.0,34.0,1.0,1.0,29.037764,0.0,2553.17,0.0,0.0,0.0,752.0,0.0,1198.1451,4.0,28.0,c7dd13b7-2094-4ae6-a4b9-4eb2ff40e38b
98,hayul0502,account.6f8045d7b60c42e0a6bbc05332706d2f,1.0,1.0,5.0,175.0,byplayer,1.0,0.0,21.0,1.0,1.0,25.372486,0.0,0.0,0.0,0.0,0.0,1366.0,0.0,3710.1519,6.0,7.0,c7dd13b7-2094-4ae6-a4b9-4eb2ff40e38b
